CMANAME,CSDNAME,Facility name,URL,Full Address,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments
,Montréal,Sylvan Adams YM-YWHA,https://www.ymywha.com/,"5400 Westbury Ave, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Sylvan Adams YM-YWHA,https://www.ymywha.com/,"5400 Westbury Ave, Montreal, QC",Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,
,Montréal,Bain Emard ,https://montreal.ca/lieux?dc_coverage.boroughs.code=SO&mtl_content.lieux.category.code=PISC&orderBy=dc_title,"6071 rue Laurendeau, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Swimming Club CAFA,https://www.natationcafaanjou.com/,"8205 Rue Fonteneau, Anjou, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Piscine Pierre-Lorange,https://montreal.ca/lieux/piscine-pierre-lorange,"1870 Rue Davidson, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Aquatique de Rivieres-des-Prairies,https://montreal.ca/lieux/centre-aquatique-de-riviere-des-prairies,"12515 Boulevard Rodolphe-Forget, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Aquatique de Rivieres-des-Prairies,https://montreal.ca/lieux/centre-aquatique-de-riviere-des-prairies,"12515 Boulevard Rodolphe-Forget, Montreal, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Aquatique de Rivieres-des-Prairies,https://montreal.ca/lieux/centre-aquatique-de-riviere-des-prairies,"12515 Boulevard Rodolphe-Forget, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Montreal Olympic Pool,https://parcolympique.qc.ca/centresportif/horaires/,"4141 Pierre de Coubertin Ave, Montreal, QC",Aquatics,50m+ pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Montreal Olympic Pool,https://parcolympique.qc.ca/centresportif/horaires/,"4141 Pierre de Coubertin Ave, Montreal, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Montréal,Montreal Olympic Pool,https://parcolympique.qc.ca/centresportif/horaires/,"4141 Pierre de Coubertin Ave, Montreal, QC",Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,
,Montréal,Community Center Rivière-des-Prairies,https://montreal.ca/en/places/centre-communautaire-de-riviere-des-prairies,"9140 Boulevard Perras, Montréal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Montreal Olympic Pool,https://parcolympique.qc.ca/centresportif/horaires/,"4141 Pierre de Coubertin Ave, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Bain Morgan ,https://montreal.ca/lieux/bain-morgan,"1875 Av Morgan, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Aquatics,50m+ pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Claude Robillard Sports Complex,"http://ville.montreal.qc.ca/portal/page?_pageid=7957,87901866&_dad=portal&_schema=PORTAL","1000 Avenue Emile-Journault, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif de Saint-Laurent,https://montreal.ca/en/places/complexe-sportif-de-saint-laurent,"2385 Boulevard Thimens, Montréal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,"1825 Notre-Dame W, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Piscine Calixa-Lavallée,https://montreal.ca/en/places/piscine-calixa-lavallee,"11345 Avenue Pelletier, Montréal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Bell,https://www.centrebell.ca/en,1909 Avenue des Canadiens-de-Montreal,Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communautaire Loisirs Sainte-Catherine d'Alexandrie,https://www.cclsca.qc.ca/,"1700 Rue Atateken, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communautaire Loisirs Sainte-Catherine d'Alexandrie,https://www.cclsca.qc.ca/,"1700 Rue Atateken, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communautaire Loisirs Sainte-Catherine d'Alexandrie,https://www.cclsca.qc.ca/,"1700 Rue Atateken, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Edouard-Rivet Recreation Centre,http://www.crer.me/,"11111 Notre-Dame St E, Montreal-Est, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Montréal,Edouard-Rivet Recreation Centre,http://www.crer.me/,"11111 Notre-Dame St E, Montreal-Est, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Edouard-Rivet Recreation Centre,http://www.crer.me/,"11111 Notre-Dame St E, Montreal-Est, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Edouard-Rivet Recreation Centre,http://www.crer.me/,"11111 Notre-Dame St E, Montreal-Est, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Edouard-Rivet Recreation Centre,http://www.crer.me/,"11111 Notre-Dame St E, Montreal-Est, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Comite Jeunesse NDG,https://cjndg.org/,"3757 Avenue Prud'homme, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Comite Jeunesse NDG,https://cjndg.org/,"3757 Avenue Prud'homme, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Comite Jeunesse NDG,https://cjndg.org/,"3757 Avenue Prud'homme, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Comite Jeunesse NDG,https://cjndg.org/,"3757 Avenue Prud'homme, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Action Centre-Ville,https://www.acv-montreal.com/,"105 Ontario St E, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Action Centre-Ville,https://www.acv-montreal.com/,"105 Ontario St E, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre de Loisirs Monseigneur Pigeon,http://www.centremgrpigeon.com/nous-joindre/,"5550 Rue Angers, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre de Loisirs Monseigneur Pigeon,http://www.centremgrpigeon.com/nous-joindre/,"5550 Rue Angers, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre de Loisirs Monseigneur Pigeon,http://www.centremgrpigeon.com/nous-joindre/,"5550 Rue Angers, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Centre des Aines de Villeray,http://ainesvilleray.com/,"7378 Rue Lajeunesse, bureau 124, Montreal, QC",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Montréal,Centre des Aines de Villeray,http://ainesvilleray.com/,"7378 Rue Lajeunesse, bureau 124, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Loisirs de l'Acadie de Montreal,https://loisirsdelacadie.ca/,"1405 Boul Henri-Bourassa O, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Association Recreative Milton-Parc,https://www.miltonpark.org/,"3555 St Urbain St, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Association Recreative Milton-Parc,https://www.miltonpark.org/,"3555 St Urbain St, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Association Recreative Milton-Parc,https://www.miltonpark.org/,"3555 St Urbain St, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://cjcm.ca/,"2633 Ontario St E, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://cjcm.ca/,"2633 Ontario St E, Montreal, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://ccjcm.ca/,"2633 Ontario St E, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://ccjcm.ca/,"2633 Ontario St E, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://ccjcm.ca/,"2633 Ontario St E, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Centre Jean-Claude Malepart,https://ccjcm.ca/,"2633 Ontario St E, Montreal, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Montréal,St. Laurent Recreation Centre,"http://ville.montreal.qc.ca/portal/page?_pageid=7937,86615571&_dad=portal&_schema=PORTAL","1375 Grenet St, Saint-Laurent, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,St. Laurent Recreation Centre,"http://ville.montreal.qc.ca/portal/page?_pageid=7937,86615571&_dad=portal&_schema=PORTAL","1375 Grenet St, Saint-Laurent, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Recreatif Poupart Inc,http://www.crpoupart.qc.ca/,"2421 Rue de la Fontaine, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Recreatif Poupart Inc,http://www.crpoupart.qc.ca/,"2421 Rue de la Fontaine, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Recreatif Poupart Inc,http://www.crpoupart.qc.ca/,"2421 Rue de la Fontaine, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,"5115 Rivard St, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,"5115 Rivard St, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,"5115 Rivard St, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,"5115 Rivard St, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Service des Loisirs Notre-Dame-des-Victoires,http://www.servicedesloisirsndv.com/,"5900 Pierre-de Coubertin Ave, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Service des Loisirs Notre-Dame-des-Victoires,http://www.servicedesloisirsndv.com/,"5900 Pierre-de Coubertin Ave, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communautaire Lasalle,https://www.arrondissement.com/bottin/centrecommunautairelasalle,"15 Av Highlands, Lasalle, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Loisirs Recreatifs et Communautaires de Rosemont,https://www.lrcr.qc.ca/,"2705 Rue Masson, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Loisirs Recreatifs et Communautaires de Rosemont,https://www.lrcr.qc.ca/,"2705 Rue Masson, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Le TAZ,https://www.taz.ca/,"8931 Avenue Papineau, Montreal, QC",Physical Recreation & Sports,Skate parks,Indoor,Public,,,,,,,,,,,
,Montréal,John A Simms Community Centre,https://montreal-west.ca/en/recreation/facilities-parks/community-center/,"8 Westminster Ave S, Montreal, West, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,John A Simms Community Centre,https://montreal-west.ca/en/recreation/facilities-parks/community-center/,"8 Westminster Ave S, Montreal, West, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,"475 Pine Ave W, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Concordia Campus Recreation,https://www.concordia.ca/campus-life/recreation.html,"7200 Sherbrooke St W, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Concordia Campus Recreation,https://www.concordia.ca/campus-life/recreation.html,"7200 Sherbrooke St W, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Concordia Campus Recreation,https://www.concordia.ca/campus-life/recreation.html,"7200 Sherbrooke St W, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Concordia Campus Recreation,https://www.concordia.ca/campus-life/recreation.html,"7200 Sherbrooke St W, Montreal, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Montréal,Montreal LGBTQ+ Community Centre,https://www.ccglm.org/index.php?langue=en,"2075 Rue Plessis, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communidee ,https://communidee.ca/,"137 Rue Saint-Ferdinand, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Saint-Raymond Community Centre,https://www.facebook.com/St-Raymonds-Community-Center-153008361396067/,"5600 Upper Lachine Rd, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Saint-Raymond Community Centre,https://www.facebook.com/St-Raymonds-Community-Center-153008361396067/,"5600 Upper Lachine Rd, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Socio-Communautaire Le 6767,http://english.crccdn.org/,"6767 Cote-des-Neiges Rd, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Communautaire Mountain Sights,https://www.centraide-mtl.org/fr/organismes/centre-communautaire-mountain-sights/,"7802 Mountain Sights Ave, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Maison de l'Amitie de Montreal,https://www.maisondelamitie.ca/,"120 Avenue Duluth E, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Sablon,https://centresablon.com/,"4265 Avenue Papineau, Montreal, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Sablon,https://centresablon.com/,"4265 Avenue Papineau, Montreal, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Sablon,https://centresablon.com/,"4265 Avenue Papineau, Montreal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Montréal,Centre Sablon,https://centresablon.com/,"4265 Avenue Papineau, Montreal, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Montréal,Complexe sportif du collège de Bois-de-Boulogne,https://montreal.ca/en/places/pool-complexe-sportif-du-college-de-bois-de-boulogne,"10500 Avenue de Bois-de-Boulogne. Montréal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
